video_id,movie_title,movie_caption,movie_synopsis,question_id,question,correct_answer,option_0,option_1,option_2,option_3,option_4,video_path
oSXEudmUoGM,RIDE OR DIE,Two friends make a doomsday escape plan... and it's not a good one.,"
The apocalypse has hit L.A., and Zeke and Christine have a perfect plan, complete with car loaded with provisions. But then their friend Kristin shows up before they can escape the hills, upending the execution of what turns out to be a pretty lousy plan.
",oSXEudmUoGM_04,Who shows up unexpectedly before Zeke and Christine can execute their escape plan?,2,A stranger.,A police officer.,Their friend.,An injured survivor.,A scientist needing help with research.,https://www.youtube.com/watch?v=oSXEudmUoGM
oSXEudmUoGM,RIDE OR DIE,Two friends make a doomsday escape plan... and it's not a good one.,"
The apocalypse has hit L.A., and Zeke and Christine have a perfect plan, complete with car loaded with provisions. But then their friend Kristin shows up before they can escape the hills, upending the execution of what turns out to be a pretty lousy plan.
",oSXEudmUoGM_05,How effective is Zeke and Christine's escape plan?,1,It proves to be a flawless operation.,It turns out to be a pretty lousy plan.,It leads them to a secure sanctuary.,It becomes a community-saving initiative.,It is hailed as a brilliant strategy.,https://www.youtube.com/watch?v=oSXEudmUoGM
oSXEudmUoGM,RIDE OR DIE,Two friends make a doomsday escape plan... and it's not a good one.,"
The apocalypse has hit L.A., and Zeke and Christine have a perfect plan, complete with car loaded with provisions. But then their friend Kristin shows up before they can escape the hills, upending the execution of what turns out to be a pretty lousy plan.
",oSXEudmUoGM_06,How effective is Zeke and Christine's escape plan?,1,It proves to be a flawless operation.,It turns out to be a pretty lousy plan.,It is hailed as a brilliant strategy.,It leads them to a secure sanctuary.,It becomes a community-saving initiative.,https://www.youtube.com/watch?v=oSXEudmUoGM
a4gRnYvKSJY,MELODI,"A lonely boy is infatuated with his new neighbor, then reaches out to her.","
A boy in Singapore feels awkward and lonely, even at home. But when he sees a young Indonesian woman working as a caretaker for an elderly neighbor, he becomes infatuated with her, watching her closely and dreaming about her at night.

When he witnesses her being harangued by her charge, he decides to reach out to try and help her. But he discovers that the grown-up world, and love, aren't what he assumed.
",a4gRnYvKSJY_01,Where is the boy?,2,Malaysia,Vietnam,Singapore,Thailand,Indonesia,https://www.youtube.com/watch?v=a4gRnYvKSJY
a4gRnYvKSJY,MELODI,"A lonely boy is infatuated with his new neighbor, then reaches out to her.","
A boy in Singapore feels awkward and lonely, even at home. But when he sees a young Indonesian woman working as a caretaker for an elderly neighbor, he becomes infatuated with her, watching her closely and dreaming about her at night.

When he witnesses her being harangued by her charge, he decides to reach out to try and help her. But he discovers that the grown-up world, and love, aren't what he assumed.
",a4gRnYvKSJY_02,What is the nationality of the young woman the boy becomes infatuated with?,4,Malaysian,Thai,Filipino,Vietnamese,Indonesian,https://www.youtube.com/watch?v=a4gRnYvKSJY
a4gRnYvKSJY,MELODI,"A lonely boy is infatuated with his new neighbor, then reaches out to her.","
A boy in Singapore feels awkward and lonely, even at home. But when he sees a young Indonesian woman working as a caretaker for an elderly neighbor, he becomes infatuated with her, watching her closely and dreaming about her at night.

When he witnesses her being harangued by her charge, he decides to reach out to try and help her. But he discovers that the grown-up world, and love, aren't what he assumed.
",a4gRnYvKSJY_03,What is the Indonesian woman's job?,2,She works at a local market.,She is a nanny for a young child in the neighborhood.,She is a caretaker for an elderly neighbor.,She is a housemaid for a nearby family.,She is a teacher at a community center.,https://www.youtube.com/watch?v=a4gRnYvKSJY
a4gRnYvKSJY,MELODI,"A lonely boy is infatuated with his new neighbor, then reaches out to her.","
A boy in Singapore feels awkward and lonely, even at home. But when he sees a young Indonesian woman working as a caretaker for an elderly neighbor, he becomes infatuated with her, watching her closely and dreaming about her at night.

When he witnesses her being harangued by her charge, he decides to reach out to try and help her. But he discovers that the grown-up world, and love, aren't what he assumed.
",a4gRnYvKSJY_04,How does the boy first start to become close to the Indonesian woman?,4,He begins learning Indonesian to communicate with her.,He saves her from a dangerous situation on the street.,He volunteers at the elderly care center where she works.,He returns a lost item to her.,He decides to reach out to try and help her.,https://www.youtube.com/watch?v=a4gRnYvKSJY
a4gRnYvKSJY,MELODI,"A lonely boy is infatuated with his new neighbor, then reaches out to her.","
A boy in Singapore feels awkward and lonely, even at home. But when he sees a young Indonesian woman working as a caretaker for an elderly neighbor, he becomes infatuated with her, watching her closely and dreaming about her at night.

When he witnesses her being harangued by her charge, he decides to reach out to try and help her. But he discovers that the grown-up world, and love, aren't what he assumed.
",a4gRnYvKSJY_05,How does the boy first start to become close to the Indonesian woman?,3,He begins learning Indonesian to communicate with her.,He volunteers at the elderly care center where she works.,He returns a lost item to her.,He decides to reach out to try and help her.,He saves her from a dangerous situation on the street.,https://www.youtube.com/watch?v=a4gRnYvKSJY
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_01,What is the setting of the movie?,2,A restaurant.,A gym.,A club.,A theater.,A park.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_02,What does Zoe do when she feels insecure at the club?,1,She starts dancing on the bar counter.,She retreats to the bathroom to redo her makeup.,She orders drinks for everyone around her.,She confronts the DJ about the music choice.,She calls her friends to leave the club.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_03,What triggers Zoe’s inner critic to come out?,2,Trying a new hairstyle triggers her inner critic.,Seeing a shooting star triggers her inner critic.,Redoing her makeup in the bathroom triggers her inner critic.,Winning a dance competition triggers her inner critic.,Receiving compliments from strangers triggers her inner critic.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_04,How is Zoe's inner critic?,2,The inner critic is gentle and supportive.,The inner critic is wise and caring.,"The inner critic is savage, harsh, and punitive.",The inner critic is humorous and friendly.,The inner critic is adventurous and spontaneous.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_05,What is Zoe doing when her inner critic emerges?,1,Zoe is chatting with a friend at the bar.,Zoe is attending to her lipstick in the bathroom.,Zoe is trying on different shoes in the club.,Zoe is practicing dance moves in front of a mirror.,Zoe is taking selfies with strangers.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_06,What effect does the inner critic have on Zoe’s evening?,3,It creates a fun challenge for the night.,It helps Zoe make new friends at the club.,It enhances her night with motivation.,It threatens to derail her night.,It leads Zoe to discover a hidden talent.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
GBrKM_e8ZoI,THIS IS ZOE,A young woman goes out to a club. Then her inner critic comes out to play.,"
Zoe is out at a club one night, dressed for the evening in a glamorous dress. But feeling insecure, she retreats from the dance floor and bar to the bathroom to redo her makeup.

As she attends to her lipstick, her inner critic comes out. Her inner critic isn't just doubtful, but a savage, harsh and punitive presence -- one that threatens to derail not just Zoe's night, but her mind.
",GBrKM_e8ZoI_07,What effect does the inner critic have on Zoe’s evening?,2,It creates a fun challenge for the night.,It leads Zoe to discover a hidden talent.,It threatens to derail her night.,It helps Zoe make new friends at the club.,It enhances her night with motivation.,https://www.youtube.com/watch?v=GBrKM_e8ZoI
SD3uGFGrgG4,THE ENCOUNTER AT BOUNDLESS,A family goes camping to a remote national forest -- and discovers that monsters are real.,"
Travis is an estranged father taking his two kids -- teenager Kaela and her younger brother Max -- on a camping trip for the weekend to spend some much-needed time with them. Since separating from their mother, he has been avoiding spending time with them but he wants to reconnect.

What is supposed to be a peaceful natural excursion, though, is more fraught than he intended. Kaela is resentful and dismissive of his efforts, ignoring him for her phone. And then there is the matter of a strange presence in the woods... one that asserts itself just when the family seems furthest apart.
",SD3uGFGrgG4_01,Who is Travis planning to spend the weekend with?,1,His colleague and their family,His kids,His childhood friend,His new girlfriend and her kids,His entire extended family,https://www.youtube.com/watch?v=SD3uGFGrgG4
SD3uGFGrgG4,THE ENCOUNTER AT BOUNDLESS,A family goes camping to a remote national forest -- and discovers that monsters are real.,"
Travis is an estranged father taking his two kids -- teenager Kaela and her younger brother Max -- on a camping trip for the weekend to spend some much-needed time with them. Since separating from their mother, he has been avoiding spending time with them but he wants to reconnect.

What is supposed to be a peaceful natural excursion, though, is more fraught than he intended. Kaela is resentful and dismissive of his efforts, ignoring him for her phone. And then there is the matter of a strange presence in the woods... one that asserts itself just when the family seems furthest apart.
",SD3uGFGrgG4_02,How does Kaela feel about going camping with Travis?,4,She is curious,She is excited,She is indifferent,She is fearful,She is resentful,https://www.youtube.com/watch?v=SD3uGFGrgG4
SD3uGFGrgG4,THE ENCOUNTER AT BOUNDLESS,A family goes camping to a remote national forest -- and discovers that monsters are real.,"
Travis is an estranged father taking his two kids -- teenager Kaela and her younger brother Max -- on a camping trip for the weekend to spend some much-needed time with them. Since separating from their mother, he has been avoiding spending time with them but he wants to reconnect.

What is supposed to be a peaceful natural excursion, though, is more fraught than he intended. Kaela is resentful and dismissive of his efforts, ignoring him for her phone. And then there is the matter of a strange presence in the woods... one that asserts itself just when the family seems furthest apart.
",SD3uGFGrgG4_03,What unusual element disrupts the camping trip?,1,Unexpected severe weather,A strange presence in the woods,A lost hiker asking for help,A forest fire near the campsite,Wild animals invading the campsite,https://www.youtube.com/watch?v=SD3uGFGrgG4
SD3uGFGrgG4,THE ENCOUNTER AT BOUNDLESS,A family goes camping to a remote national forest -- and discovers that monsters are real.,"
Travis is an estranged father taking his two kids -- teenager Kaela and her younger brother Max -- on a camping trip for the weekend to spend some much-needed time with them. Since separating from their mother, he has been avoiding spending time with them but he wants to reconnect.

What is supposed to be a peaceful natural excursion, though, is more fraught than he intended. Kaela is resentful and dismissive of his efforts, ignoring him for her phone. And then there is the matter of a strange presence in the woods... one that asserts itself just when the family seems furthest apart.
",SD3uGFGrgG4_04,"During the camping trip, what activity does Kaela prefer over interacting with her father?",4,Writing in her journal,Drawing in her sketchbook,Exploring the forest alone,Photography of the landscape,Ignoring him for her phone,https://www.youtube.com/watch?v=SD3uGFGrgG4
SD3uGFGrgG4,THE ENCOUNTER AT BOUNDLESS,A family goes camping to a remote national forest -- and discovers that monsters are real.,"
Travis is an estranged father taking his two kids -- teenager Kaela and her younger brother Max -- on a camping trip for the weekend to spend some much-needed time with them. Since separating from their mother, he has been avoiding spending time with them but he wants to reconnect.

What is supposed to be a peaceful natural excursion, though, is more fraught than he intended. Kaela is resentful and dismissive of his efforts, ignoring him for her phone. And then there is the matter of a strange presence in the woods... one that asserts itself just when the family seems furthest apart.
",SD3uGFGrgG4_05,Why has Travis been avoiding spending time with his kids before the camping trip?,4,He had been dealing with personal issues,His job requires him to travel extensively,He felt uncomfortable dealing with their questions about the separation,He was unsure if they wanted to spend time with him,He has avoided them since separating from their mother,https://www.youtube.com/watch?v=SD3uGFGrgG4
SD3uGFGrgG4,THE ENCOUNTER AT BOUNDLESS,A family goes camping to a remote national forest -- and discovers that monsters are real.,"
Travis is an estranged father taking his two kids -- teenager Kaela and her younger brother Max -- on a camping trip for the weekend to spend some much-needed time with them. Since separating from their mother, he has been avoiding spending time with them but he wants to reconnect.

What is supposed to be a peaceful natural excursion, though, is more fraught than he intended. Kaela is resentful and dismissive of his efforts, ignoring him for her phone. And then there is the matter of a strange presence in the woods... one that asserts itself just when the family seems furthest apart.
",SD3uGFGrgG4_06,Why has Travis been avoiding spending time with his kids before the camping trip?,4,He was unsure if they wanted to spend time with him,He felt uncomfortable dealing with their questions about the separation,He had been dealing with personal issues,His job requires him to travel extensively,He has avoided them since separating from their mother,https://www.youtube.com/watch?v=SD3uGFGrgG4
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_01,What nationality is Nima?,1,Nima is Iranian-Russian.,Nima is Iranian-American.,Nima is Kurdish-American.,Nima is Iranian-European.,Nima is Lebanese-American.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_02,What occasion is Nima celebrating?,1,Nima is celebrating his family reunion.,Nima is celebrating his birthday.,Nima is celebrating his graduation day.,Nima is celebrating his promotion at work.,Nima is celebrating his first day at college.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_03,How does Nima feel about the traditional celebration at home?,2,Nima is thrilled by the traditional celebration at home.,Nima is amused by the traditional celebration at home.,Nima is irked by the traditional celebration at home.,Nima is indifferent to the traditional celebration at home.,Nima is ashamed of the traditional celebration at home.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_04,Do Nima's friends attend his birthday party?,0,"Nima's friends stop by, but they do not stay.",Nima's acquaintances arrive instead of his friends.,Nima's friends stay till the end of the party.,Nima's friends do not show up at all.,Nima's friends surprise him with a gift.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_05,Why do Nima's friends leave his birthday party early?,1,They leave early to attend a different celebration.,They leave early to go to a cooler destination.,They leave early to get some special gifts for Nima.,They leave early to avoid Nima's family members.,They leave early due to an unexpected emergency.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_06,Who does Nima invite over after his friends leave?,1,Nima invites his strict school teacher over.,Nima invites his neighbor over.,Nima invites his long-lost cousin over.,Nima invites a famous celebrity over.,Nima invites a random stranger over.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_07,What does Nima learn from his interaction with his Mexican neighbor?,0,Nima learns a new appreciation of his heritage and who his real friends are.,Nima learns about a new hobby he wants to pursue.,Nima learns about a new music band from his neighbor.,Nima learns about a secret hidden in his family history.,Nima learns about a scholarship opportunity from his neighbor.,https://www.youtube.com/watch?v=MjIPsj1jNS0
MjIPsj1jNS0,TEHRANGELES,An Iranian-American teen celebrates his 17th birthday. But his 'friends' may not come.,"
Nima is an Iranian-American teenager celebrating his 17th birthday with a party at home, thrown by his close-knit family. But the traditional celebration irks him -- he'd rather be doing something cooler out and on his own with his friends, who are invited but may or may not come.

His friends do stop by, but they don't stay because they're on their way to another, cooler destination. But when Nima runs into his friendly Mexican neighbor and invites him over, he learns a new appreciation of his heritage -- and just who his real friends are.
",MjIPsj1jNS0_08,What does Nima learn from his interaction with his Mexican neighbor?,2,Nima learns about a secret hidden in his family history.,Nima learns about a new music band from his neighbor.,Nima learns a new appreciation of his heritage and who his real friends are.,Nima learns about a new hobby he wants to pursue.,Nima learns about a scholarship opportunity from his neighbor.,https://www.youtube.com/watch?v=MjIPsj1jNS0
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_01,What is Elias's unique ability?,3,Elias has the power to erase memories and alter emotions.,Elias possesses the ability to manipulate time and space.,Elias can communicate with people through dreams and influence their decisions.,Elias helps people meet and fall in love.,Elias can predict the exact moment people will meet their soulmates.,https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_02,Can Elias fall in love?,1,Elias is under a spell that forces him to love only one person.,"No, Elias is forbidden from falling in love.",Elias is forbidden from experiencing emotions other than love.,"No, Elias is emotionally incapable of feeling love.","Yes, Elias is free to pursue love with anyone he desires.",https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_03,How does Elias know Mary?,0,Elias knows Mary through messages on dating sites and over the phone.,Mary and Elias share a special bond forged through a shared passion for art.,Elias and Mary are childhood friends who grew up together.,Mary is a colleague of Elias at a mysterious organization where they work.,Mary is Elias' long-lost sister whom he discovers through a family secret.,https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_04,What decision does Elias make regarding his relationship with Mary?,2,Mary convinces Elias to abandon his powers and live a normal life with her.,Elias decides to kidnap Mary to protect her from the mysterious men following him.,Elias decides to let Mary go and give her a chance at real love.,"Mary decides to leave Elias after discovering his secret, breaking his heart.","Elias chooses to reveal his true self to Mary, risking everything for their love.",https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_05,What problem does Elias face apart from his forbidden love?,3,"Elias battles with a dark entity living within him, threatening to take over his body.",Elias is haunted by visions of a ghostly figure that only he can see.,Elias is pursued by a secret government agency wanting to use his powers.,Elias is stalked by a pair of mysterious men around the city.,"Elias is trapped in a time loop, reliving the same moment with variations.",https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_06,What characterizes Mary's personality?,2,"Mary is a scientist studying Elias's abilities, intrigued by his powers.",Mary is a ruthless businesswoman who sees Elias as a business opportunity.,"Mary is described as a modern, independent woman.","Mary is a rebellious artist challenging societal norms, inspiring Elias.",Mary is a traditional homemaker waiting for Elias to rescue her.,https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_07,How does Elias attempt to resolve his situation with Mary?,2,Elias creates an alternate reality where he and Mary can live happily ever after.,Elias decides to erase Mary's memories to spare her from the pain of their forbidden love.,Elias steps away from pursuing her and gives her a chance to pursue real love.,Elias seeks the help of a mystical creature to break the curse preventing him from loving Mary.,Elias plans to manipulate Mary's emotions to ensure she falls deeply in love with him.,https://www.youtube.com/watch?v=5fm4bzUdlxY
5fm4bzUdlxY,NEON,"A man is forbidden from pursuing love, then plans to escape his heartbreaking existence.","
Elias is a man with a mysterious disfigurement and a strange power: he helps people meet and fall in love. But he's forbidden from falling in love himself.

Yet he does love a woman named Mary -- a modern, independent woman who has only known Elias over messages on dating sites and then over the phone. Frustrated with the parameters of their relationship, Elias can't tell Mary who he really is or why they can't meet. Stalked by a pair of mysterious men around the city, he decides to let Mary go and give her a chance at real love -- in the only way he can.
",5fm4bzUdlxY_08,How does Elias attempt to resolve his situation with Mary?,0,Elias steps away from pursuing her and gives her a chance to pursue real love.,Elias plans to manipulate Mary's emotions to ensure she falls deeply in love with him.,Elias creates an alternate reality where he and Mary can live happily ever after.,Elias decides to erase Mary's memories to spare her from the pain of their forbidden love.,Elias seeks the help of a mystical creature to break the curse preventing him from loving Mary.,https://www.youtube.com/watch?v=5fm4bzUdlxY
4tMAE_4t0V4,MATCHBOX,"The Beast, the Phantom and the Hunchback use a dating app to find love.","
The Beast, the Phantom of the Opera and the Hunchback of Notre Dame aren't just classic characters from epic love stories of old -- they're alive and kicking in today's modern world, and they're still looking for love, without much success.

They keep their hopes up, however, when they get on an app called Matchbox, which uploads short 3-second videos to get users to swipe. But when they encounter failure instead of true love, they lead a popular movement to shut the app down -- only to put them on a collision course with the app's enigmatic billionaire founder, who is not what he seems.
",4tMAE_4t0V4_01,Who are the main characters?,3,"The Beast, the Elephant Man, and Quasimodo.","The Beast, Frankenstein's Monster, and Edward Scissorhands.","The Monster, the Phantom of the Opera, and the Creature.","The Beast, the Phantom of the Opera, and the Hunchback of Notre Dame.","The Beast, Frankenstein's Monster, and Quasimodo.",https://www.youtube.com/watch?v=4tMAE_4t0V4
4tMAE_4t0V4,MATCHBOX,"The Beast, the Phantom and the Hunchback use a dating app to find love.","
The Beast, the Phantom of the Opera and the Hunchback of Notre Dame aren't just classic characters from epic love stories of old -- they're alive and kicking in today's modern world, and they're still looking for love, without much success.

They keep their hopes up, however, when they get on an app called Matchbox, which uploads short 3-second videos to get users to swipe. But when they encounter failure instead of true love, they lead a popular movement to shut the app down -- only to put them on a collision course with the app's enigmatic billionaire founder, who is not what he seems.
",4tMAE_4t0V4_02,What modern technology do the main characters use to find love?,3,A virtual reality dating simulator.,A holographic dating service.,A matchmaking AI.,A dating app.,A social media platform.,https://www.youtube.com/watch?v=4tMAE_4t0V4
